paper_id,filename,title,bucket,matched_keyword,suggested_action,status,session,commit
124,PAPER_124_UQFF_Buoyancy_Nuclear_ENSDF_Pb206_Sn.md,UQFF Buoyancy Mode Nuclear Verification – ENSDF Pb-206 Neutron Separation Energy S_n =,H,,NO UPDATE (specific system / framework application),,,
125,PAPER_125_UQFF_Superconductive_Fermi4LAC_Ereact_Kappa.md,UQFF Superconductive Mode E_react Calibration – Fermi LAT 4LAC Blazar Catalog: ? =,H,,NO UPDATE (specific system / framework application),,,
126,PAPER_126_UQFF_MasterBuoyancy_Gaia_SgrA_Calibration.md,UQFF Master Buoyancy Mode Galactic Calibration – Gaia DR3/DR4 Sagittarius A* Distance d_g =,H,,NO UPDATE (specific system / framework application),,,
127,PAPER_127_UQFF_Resonant_ParkerSolarProbe_DeltaSW.md,UQFF Resonant Mode Heliospheric Verification – Parker Solar Probe CDAWeb Solar Wind,H,,NO UPDATE (specific system / framework application),,,
128,PAPER_128_UQFF_Quadratic_JCAP_DarkMatter_SSq3_Cascade.md,UQFF Quadratic Mode Dark Matter Discovery – JCAP 2025 ?_DM = ?_?  [SSq] with N=3 Vacuum,H,,NO UPDATE (specific system / framework application),,,
129,PAPER_129_UQFF_Triadic_3C273_Jet_NegativeTime_N13.md,"UQFF Triadic Mode Negative Time Discovery — 3C273 Asymmetric Quasar Jet: t_n < 0, R=130,",H,,NO UPDATE (specific system / framework application),,,
130,PAPER_130_UQFF_Buoyancy_IceCube_Beta_i_CRP_Calibration.md,UQFF Buoyancy Mode Universal Coupling Calibration – IceCube Neutrino Background \kappa_i = 0.61 \times,H,,NO UPDATE (specific system / framework application),,,
131,PAPER_131_UQFF_Superconductive_GW170817_Chandra_Jets_Combined.md,UQFF Superconductive Mode Dual Synthesis — GW170817 LIGO Kilonova Y_e \approx 0.1 r-Process and,H,,NO UPDATE (specific system / framework application),,,
132,PAPER_132_UQFF_Quadratic_BEC_Tohsaki_Hoyle_NB3_Tc.md,UQFF Quadratic Mode Condensate Verification – Tohsaki AMD Alpha-Cluster BEC in Carbon-12,H,,NO UPDATE (specific system / framework application),,,
133,PAPER_133_UQFF_F_U_Genesis_Complete_Derivation_4Component_Framework.md,UQFF Star-Magic F_U Genesis – First Principles Construction of the 4-Component Unified,H,,NO UPDATE (specific system / framework application),,,
134,PAPER_134_UQFF_Heliosphere_Ug2_SolarWind_Transmutation_HelioAge_PlanetaryWater.md,UQFF Buoyant Mode Heliosphere – Ug2 Outer Field Bubble Transmutes Solar Winds into Hydrogen,H,,NO UPDATE (specific system / framework application),,,
135,PAPER_135_UQFF_Quasar_Jets_NegativeTime_cos_pi_tn_NS_Millennium.md,UQFF Superconductive Mode Quasar Jet Dynamics – Unequal Opposing Jet Lengths as Direct,G,Millennium,Verify v5.78 closed-Lagrangian/ledger cross-ref present (Sess 225 baseline),,,
136,PAPER_136_UQFF_PlanetaryCore_Ug3_SCm_Exclusivity_OrbitalHamiltonian.md,UQFF Compressed Mode Planetary Core — Ug3 SCm Exclusivity (P_SCm = 10-3) and Quantum Orbital,H,,NO UPDATE (specific system / framework application),,,
137,PAPER_137_UQFF_26QuantumLevels_EnergyLadder_E0to10n_Higgs_GalacticVacuum.md,UQFF Compressed Mode Universal Energy Ladder — 26 Quantum Levels (E_n = E_0 \times 10ⁿ): Atomic,H,,NO UPDATE (specific system / framework application),,,
138,PAPER_138_UQFF_NGC3603_ClusterBurst_MassEvolution_SCm_PFeedback.md,UQFF MasterBuoyancy + Superconductive Mode Star Cluster Burst -- NGC 3603 Mass Evolution M(t),H,,NO UPDATE (specific system / framework application),,,
139,PAPER_139_UQFF_HydrogenAtom_Ug4i_InverseBoyle_MetallicH_CrystallineMUGE.md,UQFF Quadratic Mode Hydrogen Atom – Ug4i Inverse Void Dynamics (Reverse Boyle's Law at >500,H,,NO UPDATE (specific system / framework application),,,
140,PAPER_140_UQFF_UAprSCm10_DualMonopole_VacuumDensity_UniversalRatio.md,UQFF All-Modes Universal Calibration Constant [(UA')]:[SCm] = 10  The Dual,H,,NO UPDATE (specific system / framework application),,,
141,PAPER_141_UQFF_H2O_Azeotrope_OceanicSalinity_Buoy_Ug4_NOAAValidation.md,UQFF Buoyancy + Quadratic Mode Water Azeotrope – Oceanic Salinity Buoy_term = 1.262\times10?8,H,,NO UPDATE (specific system / framework application),,,
142,PAPER_142_UQFF_Hydrogen_PToE_Resonance_Hres_Z1to126_ShellMagicNumbers.md,UQFF Resonant + Quadratic Mode Hydrogen-to-Extended-Periodic-Table Resonance – H_res Full,H,,NO UPDATE (specific system / framework application),,,
143,PAPER_143_UQFF_40pct_Contribution_MUGE_vs_Prior_SchrodingerDirac_Bridge.md,UQFF Compressed Mode Quantum-Gravity Bridge -- The 40% UQFF vs 60% Schrdinger/Dirac Split in,H,,NO UPDATE (specific system / framework application),,,
144,PAPER_144_StarMagic_SCm_CosmicGlue_Paradigm_Complete_Framework_Overview.md,"Star Magic SCm as Cosmic Glue -- The Complete UQFF Framework Paradigm: F_U, 5-Force",H,,NO UPDATE (specific system / framework application),,,
145,PAPER_145_UQFF_MUGE_Compression_Cycle3_Unified_Framework_12Term_Resonance.md,UQFF Star-Magic MUGE Compression Cycle 3 — Complete Unified Architecture: F_U Master,H,,NO UPDATE (specific system / framework application),,,
146,PAPER_146_UQFF_SuperconductiveResonance_12Term_MUGE_Master_Equation.md,UQFF Star-Magic Superconductive Resonance — First-Principles Derivation of All 12 MUGE,H,,NO UPDATE (specific system / framework application),,,
147,PAPER_147_UQFF_FDPM_VorticalResonance_DPM_Driver_Aether_Coupling.md,UQFF Star-Magic FDPM Vortical Resonance — First-Principles Derivation of the DPM Driver,H,,NO UPDATE (specific system / framework application),,,
148,PAPER_148_UQFF_SGR1745_Magnetar_MUGE_FluidDynamics_Dominant.md,UQFF Star-Magic SGR1745-2900 Magnetar — MUGE 12-Term Resonance Validation: afluid_freq,H,,NO UPDATE (specific system / framework application),,,
149,PAPER_149_UQFF_SgrA_MUGE_FDPM_Dominance_Extreme_Gravity.md,UQFF Star-Magic Sagittarius A* — MUGE 12-Term Resonance at the Galactic SMBH: aDPM,H,,NO UPDATE (specific system / framework application),,,
150,PAPER_150_UQFF_Tapestry_Westerlund2_MUGE_StarFormation_Resonance.md,UQFF Star-Magic Tapestry Blazing Starbirth and Westerlund 2 Star Cluster — MUGE 12-Term,H,,NO UPDATE (specific system / framework application),,,
151,PAPER_151_UQFF_Pillars_RingsOfRelativity_MUGE_Cascade_Gravity.md,UQFF Star-Magic Pillars of Creation and Rings of Relativity Gravitational Lens — MUGE,H,,NO UPDATE (specific system / framework application),,,
152,PAPER_152_UQFF_StudentsGuide_Cosmological_MUGE_Baseline.md,UQFF Star-Magic Student's Guide to the Universe – Cosmological Scale MUGE 12-Term Resonance,A,Cosmological_,Add closing section: v5.78 27-decade vacuum ledger (PAPER_1170) + xi=13/3,,,
153,PAPER_153_UQFF_MorrisThorne_Wormhole_Geodesics_UQFF_Metric.md,UQFF Star-Magic Morris-Thorne Wormhole Metric  fTRZ Throat Geometry and Geodesic Structure,H,,NO UPDATE (specific system / framework application),,,
154,PAPER_154_UQFF_NavierStokes_QuasarJets_JosStam_SCm_Force.md,UQFF Star-Magic Navier-Stokes Quasar Jet Equation – Jos Stam Stable Fluids Solver with SCm,G,NavierStokes,Verify v5.78 closed-Lagrangian/ledger cross-ref present (Sess 225 baseline),,,
155,PAPER_155_UQFF_SM_Gravity_MUGE_Resonance_Equilibrium_LimitingCase.md,UQFF Star-Magic Standard Model Gravity as MUGE Resonance Equilibrium  lim(fTRZ?0)[g_UQFF] =,H,,NO UPDATE (specific system / framework application),,,
156,PAPER_156_UQFF_Millennium_Prize_Roadmap_10_Equations_Clay_Bridge.md,UQFF Star-Magic Millennium Prize Roadmap  10 Master Equations Bridging the UQFF Framework to,G,Millennium,Verify v5.78 closed-Lagrangian/ledger cross-ref present (Sess 225 baseline),,,
157,PAPER_157_SolarSystem_UQFF_FU_Validation_Sun_Earth_Jupiter_Neptune.md,"Solar System UQFF: FU Field Validation for Sun, Earth, Jupiter, Neptune",H,,NO UPDATE (specific system / framework application),,,
158,PAPER_158_Hybrid_MUGE_Blending_Model_Beta_Compressed_Resonance.md,Hybrid MUGE Blending Model: g_hybrid = $\beta$$\cdot$g_compressed + (1-$\beta$)$\cdot$g_resonance,H,,NO UPDATE (specific system / framework application),,,
159,PAPER_159_13th_Resonance_Term_MorrisThorne_Wormhole_MUGE.md,13th Resonance Term: Morris-Thorne Wormhole in MUGE (a_worm = f_worm$\cdot$E_vac/(b2+r2)),H,,NO UPDATE (specific system / framework application),,,
160,PAPER_160_Ug4_Extended_Vacuum_Concentration_AGN_Feedback_rhov_Calibration.md,"Ug4 Extended: Vacuum Concentration, AGN Feedback, and rho_v=6e-27 Calibration",H,,NO UPDATE (specific system / framework application),,,
161,PAPER_161_Relativistic_SCm_Jet_vSCm_099c_J1610_Quasar.md,Relativistic SCm Jet Dynamics: v_SCm = 0.99c and J1610+1811 Quasar (z=3.122),H,,NO UPDATE (specific system / framework application),,,
162,PAPER_162_SolarCycle_UQFF_omegac_TimeVarying_Bt.md,"Solar Cycle UQFF: omega_c = 2\pi/(11yr), Time-Varying B(t), delta_def Defect Factor",H,,NO UPDATE (specific system / framework application),,,
163,PAPER_163_UQFF_Modular_Compressed_MUGE_Decomposed_Functions.md,UQFF Modular Architecture: Decomposed Compressed MUGE Functions,H,,NO UPDATE (specific system / framework application),,,
164,PAPER_164_HighEnergy_Dataset_UQFF_Validation_CERN_GWOSC_EHT_Chandra.md,"High-Energy Dataset UQFF Validation Framework: CERN, GWOSC, EHT, Chandra",H,,NO UPDATE (specific system / framework application),,,
165,PAPER_165_UQFF_StressEnergy_Tensor_Coupling_Amu_nu.md,UQFF Stress-Energy Tensor Coupling: A_\mu\nu = g_\mu\nu + \eta\cdot T_s00\cdot \cos(\pi t_n),H,,NO UPDATE (specific system / framework application),,,
166,PAPER_166_UQFF_SolarWind_Modulation_epsilon_sw_delta_sw_HSCm.md,UQFF Solar Wind Modulation: epsilon_sw and Wind-Modified Buoyancy,H,,NO UPDATE (specific system / framework application),,,
167,PAPER_167_GW231123_225Msun_BH_Merger_UQFF_Ug4_MassGap.md,"GW231123: 225 M_sol BH Merger, UQFF Ug4 Feedback, and Yang-Mills Mass Gap",H,,NO UPDATE (specific system / framework application),,,
168,PAPER_168_MUGE_3D_Simulation_Entity_Framework_GPU_Rendering.md,"MUGE 3D Simulation Entity Framework: GPU Rendering, Per-System Archives, OpenGL",H,,NO UPDATE (specific system / framework application),,,
169,PAPER_169_CoAnQi_Architecture_UQFF_3D_Plugin_System.md,CoAnQi Architecture — Multi-Tier UQFF+3D+Plugin System,H,,NO UPDATE (specific system / framework application),,,
170,PAPER_170_CelestialBody_12Field_UQFF_Parameter_Space.md,CelestialBody 12-Field UQFF Parameter Space,H,,NO UPDATE (specific system / framework application),,,
171,PAPER_171_UniversalGravity_Ug1_Ug4_Full_Decomposition.md,Universal Gravity Ug1–Ug4 Full Decomposition,H,,NO UPDATE (specific system / framework application),,,
172,PAPER_172_FU_Complete_Unified_Field_Assembly.md,F_U Complete Unified Field Assembly,H,,NO UPDATE (specific system / framework application),,,
173,PAPER_173_Modular_Compressed_MUGE_9Term_Decomposition.md,Modular Compressed MUGE — 9-Term Mathematical Decomposition,H,,NO UPDATE (specific system / framework application),,,
174,PAPER_174_Modular_Resonance_MUGE_13Term_Wormhole.md,Modular Resonance MUGE — 13-Term + Wormhole 14th Term,H,,NO UPDATE (specific system / framework application),,,
175,PAPER_175_26_Quantum_Energy_Levels_Vacuum_Energy_Density.md,26 Quantum Energy Levels and Vacuum Energy Density ?_vac,A,Vacuum_Energy,Add closing section: v5.78 27-decade vacuum ledger (PAPER_1170) + xi=13/3,,,
176,PAPER_176_SCm_Superconducting_Manifold_Discovery_Properties.md,"SCm — Superconducting Manifold Discovery, Properties, and Cosmic Role",H,,NO UPDATE (specific system / framework application),,,
177,PAPER_177_FluidSolver_NavierStokes_UQFF_Coupling.md,FluidSolver Navier-Stokes + UQFF Coupling — Quasar Jet Dynamics,G,NavierStokes,Verify v5.78 closed-Lagrangian/ledger cross-ref present (Sess 225 baseline),,,
178,PAPER_178_CoAnQi_3D_Simulation_Entity_Framework.md,CoAnQi 3D Simulation Entity Framework,H,,NO UPDATE (specific system / framework application),,,
179,PAPER_179_Star_Magic_5Chapter_Theory_DPM_Universal_Field_Taxonomy.md,Star Magic 5-Chapter Theory — DPM and Universal Field Taxonomy,H,,NO UPDATE (specific system / framework application),,,
180,PAPER_180_CoAnQi_Unit_Test_Suite_26_Validated_Functions.md,CoAnQi Unit Test Suite — 26 Validated Functions and MUGE Proof Sets,H,,NO UPDATE (specific system / framework application),,,
181,PAPER_181_Graph_Theory_H_Magic_Labelings_Star_Magic_Combinatorics.md,Graph Theory H-Magic Labelings and Star Magic Combinatorics,H,,NO UPDATE (specific system / framework application),,,
182,PAPER_182_UQFF_Complete_Variable_Reference_Table.md,UQFF Complete Variable Reference Table,F,Variable_Reference_Table,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174",,,
183,PAPER_183_Yang_Mills_Hamiltonian_SCm_UA_Framework.md,Yang-Mills Hamiltonian Framework via SCm and UA Fields,G,Yang_Mills,Verify v5.78 closed-Lagrangian/ledger cross-ref present (Sess 225 baseline),,,
184,PAPER_184_Quasar_Navier_Stokes_SCm_Forcing_Negative_Time_Asymmetry.md,Quasar Navier-Stokes with SCm Forcing and Negative Time Asymmetry,G,Navier_Stokes,Verify v5.78 closed-Lagrangian/ledger cross-ref present (Sess 225 baseline),,,
185,PAPER_185_UQFF_Pi_Cycle_Riemann_Zeta_Connection.md,UQFF \pi-Cycle Riemann Zeta Connection,H,,NO UPDATE (specific system / framework application),,,
186,PAPER_186_Solar_System_Canonical_Body_Reference.md,Solar System Canonical Body Reference — Four-Body Parameterization,F,Canonical_Body_Reference,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174",,,
187,PAPER_187_Canonical_7_Object_MUGESystem_Catalog.md,Canonical 7-Object MUGESystem Catalog — Exact Numerical Parameters,H,,NO UPDATE (specific system / framework application),,,
188,PAPER_188_CoAnQi_Build_Distribution_Architecture.md,CoAnQi Build Distribution Architecture --- NSIS and Debian Packaging,H,,NO UPDATE (specific system / framework application),,,
189,PAPER_189_SC_Scientific_Calculator_Architecture.md,S-C Scientific Calculator Architecture -- Qt5/ANTLR4/SymEngine/Units Stack,H,,NO UPDATE (specific system / framework application),,,
190,PAPER_190_SC_Symbolic_Integration_Engine.md,S-C Symbolic Integration Engine -- 10+ Function Types and ODE Ramanujan Fallback,H,,NO UPDATE (specific system / framework application),,,
191,PAPER_191_SC_Multi_Modal_Calculator_Features.md,"S-C Multi-Modal Calculator Features — VR/AR, Voice, Blockchain, IoT, Haptics, ML",H,,NO UPDATE (specific system / framework application),,,
192,PAPER_192_SC_Collaborative_Real_Time_Math.md,"S-C Collaborative Real-Time Mathematics — WebSocket, OT, ECDSA, and Snappy",H,,NO UPDATE (specific system / framework application),,,
193,PAPER_193_CoAnQi_Namespaced_Modular_Cpp_Architecture.md,CoAnQi Namespaced Modular C++ Architecture — Seven Sub-Namespace Decomposition,H,,NO UPDATE (specific system / framework application),,,
194,PAPER_194_Assimp_LoadOBJ_VTK_ExportToSTL.md,Complete Assimp LoadOBJ and VTK ExportToSTL Implementation,H,,NO UPDATE (specific system / framework application),,,
195,PAPER_195_CoAnQi_JSON_YAML_CSV_Data_Loader_Framework.md,CoAnQi Universal JSON/YAML/CSV Data Loader Framework,H,,NO UPDATE (specific system / framework application),,,
196,PAPER_196_Triadic_Master_Equation_System_Compressed_Resonance_Buoyancy_UQFF.md,"Triadic Master Equation System — Compressed, Resonance, and Buoyancy UQFF",H,,NO UPDATE (specific system / framework application),,,
197,PAPER_197_F_U_Bi_i_Extended_Integral_UV_mm_Wave_Hybrid_Hierarchical.md,"F_{U\_Bi\_i} Extended Integral — UV, mm-Wave, Hybrid, and Hierarchical Terms",H,,NO UPDATE (specific system / framework application),,,
198,PAPER_198_F_UBii_Taxonomy_Part1_Compact_Object_Stellar_Buoyancy_Forces.md,F_UBii Taxonomy Part 1 --- Compact Object and Stellar Physics Buoyancy Forces,H,,NO UPDATE (specific system / framework application),,,
199,PAPER_199_F_UBii_Taxonomy_Part2_Cosmological_Dark_Sector_Buoyancy_Forces.md,F_UBii Taxonomy Part 2 — Cosmological and Dark Sector Buoyancy Forces,A,Cosmological_,Add closing section: v5.78 27-decade vacuum ledger (PAPER_1170) + xi=13/3,,,
200,PAPER_200_Um_Universal_Magnetism_Taxonomy_Complete_Variant_Catalogue.md,Um Universal Magnetism Taxonomy — Complete Variant Catalogue,H,,NO UPDATE (specific system / framework application),,,
201,PAPER_201_UQFF_Gravitational_Waves_Chirp_QNM_BZ_OrbitalDecay_Kilonova.md,"UQFF Gravitational Waves — Chirp Mass, QNM, BZ, Orbital Decay, and Kilonova",H,,NO UPDATE (specific system / framework application),,,
202,PAPER_202_UQFF_Reionization_BBN_Recombination_Cosmic_Dawn_Physics.md,"UQFF Reionization, BBN, Recombination, and Cosmic Dawn Physics",A,BBN_,Add closing section: v5.78 27-decade vacuum ledger (PAPER_1170) + xi=13/3,,,
203,PAPER_203_UQFF_CMB_Structure_Growth_Non_Gaussianity_Curvature_Perturbation.md,"UQFF CMB, Structure Growth, Non-Gaussianity, and Curvature Perturbation",A,_CMB_,Add closing section: v5.78 27-decade vacuum ledger (PAPER_1170) + xi=13/3,,,
204,PAPER_204_UQFF_Dark_Matter_NFW_SIDM_Rotation_Curves_Virial_Theorem.md,"UQFF Dark Matter — NFW, SIDM, Rotation Curves, and Virial Theorem",H,,NO UPDATE (specific system / framework application),,,
205,PAPER_205_Ramanujan_Polynomials_Q26_UQFF_26State_Summations.md,Ramanujan Polynomials Q_n(x) and UQFF 26-State Summations,H,,NO UPDATE (specific system / framework application),,,
206,PAPER_206_Magnetar_Vortex_Avalanche_Simulation_2D_3D_Power_Law_Glitch.md,Magnetar Vortex Avalanche Simulation — 2D/3D Power-Law and Glitch Dynamics,H,,NO UPDATE (specific system / framework application),,,
207,PAPER_207_QuTiP_Quantum_Entanglement_Chain_CNOT_VonNeumann_Magnetar.md,QuTiP Quantum Entanglement Chain — CNOT Propagation and von Neumann Entropy,H,,NO UPDATE (specific system / framework application),,,
208,PAPER_208_UQFF_Variable_Calibration_phi_fTRZ_rhoUA_SSq_Qwave_CIA.md,"UQFF Variable Calibration — ?, f_TRZ, ?_vac,[UA], [SSq], Q_wave, and CIA Cross-Section",H,,NO UPDATE (specific system / framework application),,,
209,PAPER_209_UQFF_vs_LambdaCDM_Comparison_Framework.md,UQFF vs Lambda-CDM Comparison Framework,A,LambdaCDM,Add closing section: v5.78 27-decade vacuum ledger (PAPER_1170) + xi=13/3,,,
210,PAPER_210_UQFF_vs_MOND_Comparison_Framework.md,UQFF vs MOND Comparison Framework,H,,NO UPDATE (specific system / framework application),,,
211,PAPER_211_UQFF_99System_Complete_Framework_Compression_Cycle3.md,UQFF 99-System Complete Framework and Compression Cycle 3,H,,NO UPDATE (specific system / framework application),,,
212,PAPER_212_UQFF_48Scale_Molecular_Rotor_CIA_CrossSection_Framework.md,UQFF 48-Scale Molecular Rotor and CIA Cross-Section Framework,H,,NO UPDATE (specific system / framework application),,,
213,PAPER_213_H_res_Suite_D_universe_Master_Equations.md,H_res Suite and D_universe Master Equations,H,,NO UPDATE (specific system / framework application),,,
214,PAPER_214_MHD_Clusters_Jets_Accretion_UQFF_Framework.md,"MHD Clusters, Jets, and Accretion in the UQFF Framework",H,,NO UPDATE (specific system / framework application),,,
